Entity,Code,Day,total_vaccinations
Seychelles,SYC,2021-01-29,30861
Seychelles,SYC,2021-02-01,35079
Seychelles,SYC,2021-02-02,36284
Seychelles,SYC,2021-02-03,37092
Seychelles,SYC,2021-02-06,39175
Seychelles,SYC,2021-02-08,41694
Seychelles,SYC,2021-02-09,44423
Seychelles,SYC,2021-02-10,48061
Seychelles,SYC,2021-02-11,51819
Seychelles,SYC,2021-02-13,55980
Seychelles,SYC,2021-02-15,58249
Seychelles,SYC,2021-02-16,59991
Seychelles,SYC,2021-02-17,61351
Seychelles,SYC,2021-02-18,63286
Seychelles,SYC,2021-02-19,65060
Seychelles,SYC,2021-02-21,65576
Seychelles,SYC,2021-02-23,70568
Seychelles,SYC,2021-02-25,75096
Seychelles,SYC,2021-02-27,79438
Seychelles,SYC,2021-03-01,80131
Seychelles,SYC,2021-03-03,80863
Seychelles,SYC,2021-03-04,81715
Seychelles,SYC,2021-03-08,84468
Seychelles,SYC,2021-03-10,87333
Seychelles,SYC,2021-03-11,88106
Seychelles,SYC,2021-03-15,89509
Seychelles,SYC,2021-03-18,90150
Seychelles,SYC,2021-03-23,94472
Seychelles,SYC,2021-03-24,96523
Seychelles,SYC,2021-03-30,100552
Seychelles,SYC,2021-04-01,102080
Seychelles,SYC,2021-04-06,103968
Seychelles,SYC,2021-04-10,108749
Seychelles,SYC,2021-04-13,112194
Seychelles,SYC,2021-04-19,116957
Seychelles,SYC,2021-04-23,121165
Seychelles,SYC,2021-04-26,123831
Seychelles,SYC,2021-04-28,125539
Seychelles,SYC,2021-04-29,126840
Seychelles,SYC,2021-05-03,127721
Seychelles,SYC,2021-05-05,128919
Seychelles,SYC,2021-05-12,131068
Seychelles,SYC,2021-05-15,131546
Seychelles,SYC,2021-05-18,132161
Seychelles,SYC,2021-05-25,134475
Seychelles,SYC,2021-06-02,136526
Seychelles,SYC,2021-06-10,137196
Seychelles,SYC,2021-06-18,137676
Seychelles,SYC,2021-06-24,137976
Seychelles,SYC,2021-06-30,138581
Seychelles,SYC,2021-07-05,139625
Seychelles,SYC,2021-07-22,141435
Seychelles,SYC,2021-08-09,143490
Sierra Leone,SLE,2021-03-14,0
Sierra Leone,SLE,2021-03-25,10673
Sierra Leone,SLE,2021-03-30,25836
Sierra Leone,SLE,2021-03-31,31889
Sierra Leone,SLE,2021-04-10,37680
Sierra Leone,SLE,2021-04-14,42419
Sierra Leone,SLE,2021-04-15,44347
Sierra Leone,SLE,2021-04-25,57364
Sierra Leone,SLE,2021-04-27,59316
Sierra Leone,SLE,2021-04-29,59786
Sierra Leone,SLE,2021-05-01,61107
Sierra Leone,SLE,2021-05-08,64966
Sierra Leone,SLE,2021-05-31,79762
Sierra Leone,SLE,2021-06-08,83474
Sierra Leone,SLE,2021-06-10,88523
Sierra Leone,SLE,2021-06-14,91789
Sierra Leone,SLE,2021-06-20,97315
Sierra Leone,SLE,2021-08-27,193557
Singapore,SGP,2021-01-11,3400
Singapore,SGP,2021-01-12,6200
Singapore,SGP,2021-01-22,60000
Singapore,SGP,2021-01-27,113050
Singapore,SGP,2021-01-31,155050
Singapore,SGP,2021-02-02,181000
Singapore,SGP,2021-02-10,256000
Singapore,SGP,2021-02-18,360000
Singapore,SGP,2021-03-01,525039
Singapore,SGP,2021-03-04,565000
Singapore,SGP,2021-03-07,596000
Singapore,SGP,2021-03-08,611314
Singapore,SGP,2021-03-15,792423
Singapore,SGP,2021-03-22,1071908
Singapore,SGP,2021-03-23,1109000
Singapore,SGP,2021-03-29,1318912
Singapore,SGP,2021-04-03,1518000
Singapore,SGP,2021-04-06,1667522
Singapore,SGP,2021-04-18,2213888
Singapore,SGP,2021-05-10,3137330
Singapore,SGP,2021-05-13,3200000
Singapore,SGP,2021-05-17,3407068
Singapore,SGP,2021-05-24,3728869
Singapore,SGP,2021-05-31,4047651
Singapore,SGP,2021-06-07,4392067
Singapore,SGP,2021-06-14,4691386
Singapore,SGP,2021-06-21,5029006
Singapore,SGP,2021-06-28,5365803
Singapore,SGP,2021-07-02,5551613
Singapore,SGP,2021-07-03,5706932
Singapore,SGP,2021-07-04,5780703
Singapore,SGP,2021-07-05,5858571
Singapore,SGP,2021-07-06,5933179
Singapore,SGP,2021-07-09,6163124
Singapore,SGP,2021-07-12,6378063
Singapore,SGP,2021-07-13,6440735
Singapore,SGP,2021-07-16,6650677
Singapore,SGP,2021-07-17,6726540
Singapore,SGP,2021-07-18,6794394
Singapore,SGP,2021-07-19,6837200
Singapore,SGP,2021-07-20,6837539
Singapore,SGP,2021-07-22,6978317
Singapore,SGP,2021-07-23,7060589
Singapore,SGP,2021-07-24,7130781
Singapore,SGP,2021-07-25,7192180
Singapore,SGP,2021-07-26,7256331
Singapore,SGP,2021-07-27,7305300
Singapore,SGP,2021-07-29,7429918
Singapore,SGP,2021-07-30,7504554
Singapore,SGP,2021-07-31,7576612
Singapore,SGP,2021-08-01,7638279
Singapore,SGP,2021-08-02,7703746
Singapore,SGP,2021-08-03,7767442
Singapore,SGP,2021-08-04,7831520
Singapore,SGP,2021-08-06,7971889
Singapore,SGP,2021-08-07,8042596
Singapore,SGP,2021-08-08,8103735
Singapore,SGP,2021-08-09,8145237
Singapore,SGP,2021-08-11,8332030
Singapore,SGP,2021-08-12,8429249
Singapore,SGP,2021-08-14,8547113
Singapore,SGP,2021-08-19,8681501
Singapore,SGP,2021-08-20,8709548
Singapore,SGP,2021-08-21,8734812
Singapore,SGP,2021-08-22,8747449
Singapore,SGP,2021-08-23,8765866
Singapore,SGP,2021-08-24,8781330
Singapore,SGP,2021-08-25,8796076
Singapore,SGP,2021-08-26,8810574
Singapore,SGP,2021-08-27,8831614
Singapore,SGP,2021-08-28,8850465
Singapore,SGP,2021-08-29,8861176
Singapore,SGP,2021-08-30,8876002
Sint Maarten (Dutch part),SXM,2021-05-07,24634
Sint Maarten (Dutch part),SXM,2021-05-14,26121
Sint Maarten (Dutch part),SXM,2021-05-21,27285
Sint Maarten (Dutch part),SXM,2021-05-28,29055
Sint Maarten (Dutch part),SXM,2021-06-04,32025
Sint Maarten (Dutch part),SXM,2021-06-11,34039
Sint Maarten (Dutch part),SXM,2021-06-18,36209
Sint Maarten (Dutch part),SXM,2021-06-25,38290
Sint Maarten (Dutch part),SXM,2021-07-02,39460
Sint Maarten (Dutch part),SXM,2021-07-09,41593
Sint Maarten (Dutch part),SXM,2021-07-16,43170
Sint Maarten (Dutch part),SXM,2021-07-23,44042
Sint Maarten (Dutch part),SXM,2021-07-30,45346
Sint Maarten (Dutch part),SXM,2021-08-06,46497
Sint Maarten (Dutch part),SXM,2021-08-09,46616
Sint Maarten (Dutch part),SXM,2021-08-13,47084
Sint Maarten (Dutch part),SXM,2021-08-20,47636
Sint Maarten (Dutch part),SXM,2021-08-27,48042
Slovakia,SVK,2021-01-04,0
Slovakia,SVK,2021-01-05,425
Slovakia,SVK,2021-01-06,6618
Slovakia,SVK,2021-01-07,13707
Slovakia,SVK,2021-01-08,20742
Slovakia,SVK,2021-01-09,22351
Slovakia,SVK,2021-01-10,25396
Slovakia,SVK,2021-01-11,29451
Slovakia,SVK,2021-01-12,40131
Slovakia,SVK,2021-01-13,46887
Slovakia,SVK,2021-01-14,54349
Slovakia,SVK,2021-01-15,62197
Slovakia,SVK,2021-01-16,63439
Slovakia,SVK,2021-01-17,63493
Slovakia,SVK,2021-01-18,72025
Slovakia,SVK,2021-01-19,80102
Slovakia,SVK,2021-01-20,87984
Slovakia,SVK,2021-01-21,95303
Slovakia,SVK,2021-01-22,102073
Slovakia,SVK,2021-01-23,102349
Slovakia,SVK,2021-01-24,102349
Slovakia,SVK,2021-01-25,111448
Slovakia,SVK,2021-01-26,118676
Slovakia,SVK,2021-01-27,125739
Slovakia,SVK,2021-01-28,135611
Slovakia,SVK,2021-01-29,147410
Slovakia,SVK,2021-01-30,148802
Slovakia,SVK,2021-01-31,149083
Slovakia,SVK,2021-02-01,160843
Slovakia,SVK,2021-02-02,173052
Slovakia,SVK,2021-02-03,184757
Slovakia,SVK,2021-02-04,199178
Slovakia,SVK,2021-02-05,214223
Slovakia,SVK,2021-02-06,217007
Slovakia,SVK,2021-02-07,217187
Slovakia,SVK,2021-02-08,228469
Slovakia,SVK,2021-02-09,243328
Slovakia,SVK,2021-02-10,256287
Slovakia,SVK,2021-02-11,270077
Slovakia,SVK,2021-02-12,284165
Slovakia,SVK,2021-02-13,288474
Slovakia,SVK,2021-02-14,299282
Slovakia,SVK,2021-02-15,312805
Slovakia,SVK,2021-02-16,324137
Slovakia,SVK,2021-02-17,335755
Slovakia,SVK,2021-02-18,346946
Slovakia,SVK,2021-02-19,360123
Slovakia,SVK,2021-02-20,366766
Slovakia,SVK,2021-02-21,373082
Slovakia,SVK,2021-02-22,385598
Slovakia,SVK,2021-02-23,398310
Slovakia,SVK,2021-02-24,411278
Slovakia,SVK,2021-02-25,422359
Slovakia,SVK,2021-02-26,435343
Slovakia,SVK,2021-02-27,443551
Slovakia,SVK,2021-02-28,449117
Slovakia,SVK,2021-03-01,464254
Slovakia,SVK,2021-03-02,479526
Slovakia,SVK,2021-03-03,493029
Slovakia,SVK,2021-03-04,506194
Slovakia,SVK,2021-03-05,519187
Slovakia,SVK,2021-03-06,537090
Slovakia,SVK,2021-03-07,546714
Slovakia,SVK,2021-03-08,560515
Slovakia,SVK,2021-03-09,570905
Slovakia,SVK,2021-03-10,581359
Slovakia,SVK,2021-03-11,599734
Slovakia,SVK,2021-03-12,620121
Slovakia,SVK,2021-03-13,640231
Slovakia,SVK,2021-03-14,654415
Slovakia,SVK,2021-03-15,672890
Slovakia,SVK,2021-03-16,692078
Slovakia,SVK,2021-03-17,712187
Slovakia,SVK,2021-03-18,732865
Slovakia,SVK,2021-03-19,753090
Slovakia,SVK,2021-03-20,773514
Slovakia,SVK,2021-03-21,788543
Slovakia,SVK,2021-03-22,809879
Slovakia,SVK,2021-03-23,832677
Slovakia,SVK,2021-03-24,855555
Slovakia,SVK,2021-03-25,875687
Slovakia,SVK,2021-03-26,894811
Slovakia,SVK,2021-03-27,909960
Slovakia,SVK,2021-03-28,919110
Slovakia,SVK,2021-03-29,939239
Slovakia,SVK,2021-03-30,959910
Slovakia,SVK,2021-03-31,982620
Slovakia,SVK,2021-04-01,1004694
Slovakia,SVK,2021-04-02,1009224
Slovakia,SVK,2021-04-03,1020672
Slovakia,SVK,2021-04-04,1024768
Slovakia,SVK,2021-04-05,1025141
Slovakia,SVK,2021-04-06,1045262
Slovakia,SVK,2021-04-07,1068223
Slovakia,SVK,2021-04-08,1091599
Slovakia,SVK,2021-04-09,1117128
Slovakia,SVK,2021-04-10,1138238
Slovakia,SVK,2021-04-11,1159299
Slovakia,SVK,2021-04-12,1181582
Slovakia,SVK,2021-04-13,1202594
Slovakia,SVK,2021-04-14,1223913
Slovakia,SVK,2021-04-15,1248123
Slovakia,SVK,2021-04-16,1274403
Slovakia,SVK,2021-04-17,1301164
Slovakia,SVK,2021-04-18,1313571
Slovakia,SVK,2021-04-19,1334743
Slovakia,SVK,2021-04-20,1357157
Slovakia,SVK,2021-04-21,1378550
Slovakia,SVK,2021-04-22,1401253
Slovakia,SVK,2021-04-23,1424167
Slovakia,SVK,2021-04-24,1445504
Slovakia,SVK,2021-04-25,1464522
Slovakia,SVK,2021-04-26,1489708
Slovakia,SVK,2021-04-27,1511014
Slovakia,SVK,2021-04-28,1533260
Slovakia,SVK,2021-04-29,1557491
Slovakia,SVK,2021-04-30,1585476
Slovakia,SVK,2021-05-01,1615659
Slovakia,SVK,2021-05-02,1636202
Slovakia,SVK,2021-05-03,1659045
Slovakia,SVK,2021-05-04,1683887
Slovakia,SVK,2021-05-05,1708139
Slovakia,SVK,2021-05-06,1734101
Slovakia,SVK,2021-05-07,1763863
Slovakia,SVK,2021-05-08,1807907
Slovakia,SVK,2021-05-09,1840253
Slovakia,SVK,2021-05-10,1872009
Slovakia,SVK,2021-05-11,1902354
Slovakia,SVK,2021-05-12,1932217
Slovakia,SVK,2021-05-13,1962542
Slovakia,SVK,2021-05-14,1998833
Slovakia,SVK,2021-05-15,2043208
Slovakia,SVK,2021-05-16,2075401
Slovakia,SVK,2021-05-17,2109303
Slovakia,SVK,2021-05-18,2139607
Slovakia,SVK,2021-05-19,2170529
Slovakia,SVK,2021-05-20,2205947
Slovakia,SVK,2021-05-21,2244607
Slovakia,SVK,2021-05-22,2292406
Slovakia,SVK,2021-05-23,2326119
Slovakia,SVK,2021-05-24,2359424
Slovakia,SVK,2021-05-25,2390011
Slovakia,SVK,2021-05-26,2419059
Slovakia,SVK,2021-05-27,2455408
Slovakia,SVK,2021-05-28,2489659
Slovakia,SVK,2021-05-29,2539461
Slovakia,SVK,2021-05-30,2576431
Slovakia,SVK,2021-05-31,2611010
Slovakia,SVK,2021-06-01,2640078
Slovakia,SVK,2021-06-02,2667757
Slovakia,SVK,2021-06-03,2701427
Slovakia,SVK,2021-06-04,2735382
Slovakia,SVK,2021-06-05,2782810
Slovakia,SVK,2021-06-06,2818480
Slovakia,SVK,2021-06-07,2851951
Slovakia,SVK,2021-06-08,2881605
Slovakia,SVK,2021-06-09,2910033
Slovakia,SVK,2021-06-10,2944784
Slovakia,SVK,2021-06-11,2980670
Slovakia,SVK,2021-06-12,3023949
Slovakia,SVK,2021-06-13,3060468
Slovakia,SVK,2021-06-14,3091310
Slovakia,SVK,2021-06-15,3120366
Slovakia,SVK,2021-06-16,3148738
Slovakia,SVK,2021-06-17,3184603
Slovakia,SVK,2021-06-18,3222095
Slovakia,SVK,2021-06-19,3268488
Slovakia,SVK,2021-06-20,3307985
Slovakia,SVK,2021-06-21,3341505
Slovakia,SVK,2021-06-22,3374494
Slovakia,SVK,2021-06-23,3403920
Slovakia,SVK,2021-06-24,3440651
Slovakia,SVK,2021-06-25,3477920
Slovakia,SVK,2021-06-26,3519850
Slovakia,SVK,2021-06-27,3549835
Slovakia,SVK,2021-06-28,3576026
Slovakia,SVK,2021-06-29,3604442
Slovakia,SVK,2021-06-30,3632596
Slovakia,SVK,2021-07-01,3665526
Slovakia,SVK,2021-07-02,3698569
Slovakia,SVK,2021-07-03,3740439
Slovakia,SVK,2021-07-04,3766789
Slovakia,SVK,2021-07-05,3775615
Slovakia,SVK,2021-07-06,3803920
Slovakia,SVK,2021-07-07,3828217
Slovakia,SVK,2021-07-08,3853172
Slovakia,SVK,2021-07-09,3883269
Slovakia,SVK,2021-07-10,3913739
Slovakia,SVK,2021-07-11,3943335
Slovakia,SVK,2021-07-12,3969384
Slovakia,SVK,2021-07-13,3988847
Slovakia,SVK,2021-07-14,4008440
Slovakia,SVK,2021-07-15,4027343
Slovakia,SVK,2021-07-16,4048779
Slovakia,SVK,2021-07-17,4069023
Slovakia,SVK,2021-07-18,4079164
Slovakia,SVK,2021-07-19,4092110
Slovakia,SVK,2021-07-20,4105728
Slovakia,SVK,2021-07-21,4118151
Slovakia,SVK,2021-07-22,4130400
Slovakia,SVK,2021-07-23,4147271
Slovakia,SVK,2021-07-24,4158708
Slovakia,SVK,2021-07-25,4170854
Slovakia,SVK,2021-07-26,4179962
Slovakia,SVK,2021-07-27,4191345
Slovakia,SVK,2021-07-28,4203492
Slovakia,SVK,2021-07-29,4217724
Slovakia,SVK,2021-07-30,4233914
Slovakia,SVK,2021-07-31,4248747
Slovakia,SVK,2021-08-01,4263361
Slovakia,SVK,2021-08-02,4274773
Slovakia,SVK,2021-08-03,4286443
Slovakia,SVK,2021-08-04,4301120
Slovakia,SVK,2021-08-05,4315816
Slovakia,SVK,2021-08-06,4331729
Slovakia,SVK,2021-08-07,4347093
Slovakia,SVK,2021-08-08,4354558
Slovakia,SVK,2021-08-09,4366668
Slovakia,SVK,2021-08-10,4378801
Slovakia,SVK,2021-08-11,4392761
Slovakia,SVK,2021-08-12,4405461
Slovakia,SVK,2021-08-13,4418909
Slovakia,SVK,2021-08-14,4425568
Slovakia,SVK,2021-08-15,4430434
Slovakia,SVK,2021-08-16,4440231
Slovakia,SVK,2021-08-17,4448726
Slovakia,SVK,2021-08-18,4459313
Slovakia,SVK,2021-08-19,4469524
Slovakia,SVK,2021-08-20,4480694
Slovakia,SVK,2021-08-21,4484594
Slovakia,SVK,2021-08-22,4489226
Slovakia,SVK,2021-08-23,4496676
Slovakia,SVK,2021-08-24,4504050
Slovakia,SVK,2021-08-25,4513053
Slovakia,SVK,2021-08-26,4520108
Slovakia,SVK,2021-08-27,4530450
Slovakia,SVK,2021-08-28,4533767
Slovakia,SVK,2021-08-29,4536352
Slovakia,SVK,2021-08-30,4570556
Slovakia,SVK,2021-08-31,4570556
Slovenia,SVN,2020-12-27,6179
Slovenia,SVN,2020-12-28,7823
Slovenia,SVN,2020-12-29,9142
Slovenia,SVN,2020-12-30,9550
Slovenia,SVN,2020-12-31,11398
Slovenia,SVN,2021-01-01,11549
Slovenia,SVN,2021-01-02,11953
Slovenia,SVN,2021-01-03,12505
Slovenia,SVN,2021-01-04,13591
Slovenia,SVN,2021-01-05,16049
Slovenia,SVN,2021-01-06,21410
Slovenia,SVN,2021-01-07,26889
Slovenia,SVN,2021-01-08,30125
Slovenia,SVN,2021-01-09,30379
Slovenia,SVN,2021-01-10,30380
Slovenia,SVN,2021-01-11,30859
Slovenia,SVN,2021-01-12,32730
Slovenia,SVN,2021-01-13,37446
Slovenia,SVN,2021-01-14,44175
Slovenia,SVN,2021-01-15,49102
Slovenia,SVN,2021-01-16,49425
Slovenia,SVN,2021-01-17,49429
Slovenia,SVN,2021-01-18,49656
Slovenia,SVN,2021-01-19,51847
Slovenia,SVN,2021-01-20,56773
Slovenia,SVN,2021-01-21,61539
Slovenia,SVN,2021-01-22,63724
Slovenia,SVN,2021-01-23,64442
Slovenia,SVN,2021-01-24,64593
Slovenia,SVN,2021-01-25,64601
Slovenia,SVN,2021-01-26,66417
Slovenia,SVN,2021-01-27,71495
Slovenia,SVN,2021-01-28,77781
Slovenia,SVN,2021-01-29,82359
Slovenia,SVN,2021-01-30,82476
Slovenia,SVN,2021-01-31,82478
Slovenia,SVN,2021-02-01,82545
Slovenia,SVN,2021-02-02,83661
Slovenia,SVN,2021-02-03,88490
Slovenia,SVN,2021-02-04,95932
Slovenia,SVN,2021-02-05,101615
Slovenia,SVN,2021-02-06,102218
Slovenia,SVN,2021-02-07,102218
Slovenia,SVN,2021-02-08,102617
Slovenia,SVN,2021-02-09,102736
Slovenia,SVN,2021-02-10,105966
Slovenia,SVN,2021-02-11,114695
Slovenia,SVN,2021-02-12,123395
Slovenia,SVN,2021-02-13,124295
Slovenia,SVN,2021-02-14,124327
Slovenia,SVN,2021-02-15,124411
Slovenia,SVN,2021-02-16,125527
Slovenia,SVN,2021-02-17,131067
Slovenia,SVN,2021-02-18,140110
Slovenia,SVN,2021-02-19,146843
Slovenia,SVN,2021-02-20,149381
Slovenia,SVN,2021-02-21,149381
Slovenia,SVN,2021-02-22,149855
Slovenia,SVN,2021-02-23,151392
Slovenia,SVN,2021-02-24,158380
Slovenia,SVN,2021-02-25,169352
Slovenia,SVN,2021-02-26,177124
Slovenia,SVN,2021-02-27,178053
Slovenia,SVN,2021-02-28,178054
Slovenia,SVN,2021-03-01,179190
Slovenia,SVN,2021-03-02,181352
Slovenia,SVN,2021-03-03,188817
Slovenia,SVN,2021-03-04,200158
Slovenia,SVN,2021-03-05,210493
Slovenia,SVN,2021-03-06,212460
Slovenia,SVN,2021-03-07,212461
Slovenia,SVN,2021-03-08,214257
Slovenia,SVN,2021-03-09,218432
Slovenia,SVN,2021-03-10,228162
Slovenia,SVN,2021-03-11,242327
Slovenia,SVN,2021-03-12,255962
Slovenia,SVN,2021-03-13,264545
Slovenia,SVN,2021-03-14,264546
Slovenia,SVN,2021-03-15,266169
Slovenia,SVN,2021-03-16,267241
Slovenia,SVN,2021-03-17,273398
Slovenia,SVN,2021-03-18,283507
Slovenia,SVN,2021-03-19,291030
Slovenia,SVN,2021-03-20,295255
Slovenia,SVN,2021-03-21,295256
Slovenia,SVN,2021-03-22,296383
Slovenia,SVN,2021-03-23,300664
Slovenia,SVN,2021-03-24,310625
Slovenia,SVN,2021-03-25,325074
Slovenia,SVN,2021-03-26,341141
Slovenia,SVN,2021-03-27,348400
Slovenia,SVN,2021-03-28,349658
Slovenia,SVN,2021-03-29,350796
Slovenia,SVN,2021-03-30,358746
Slovenia,SVN,2021-03-31,373374
Slovenia,SVN,2021-04-01,392826
Slovenia,SVN,2021-04-02,405043
Slovenia,SVN,2021-04-03,408163
Slovenia,SVN,2021-04-04,409750
Slovenia,SVN,2021-04-05,409751
Slovenia,SVN,2021-04-06,412584
Slovenia,SVN,2021-04-07,418735
Slovenia,SVN,2021-04-08,434131
Slovenia,SVN,2021-04-09,454344
Slovenia,SVN,2021-04-10,463537
Slovenia,SVN,2021-04-11,465166
Slovenia,SVN,2021-04-12,467023
Slovenia,SVN,2021-04-13,470885
Slovenia,SVN,2021-04-14,482543
Slovenia,SVN,2021-04-15,502010
Slovenia,SVN,2021-04-16,516139
Slovenia,SVN,2021-04-17,522293
Slovenia,SVN,2021-04-18,523577
Slovenia,SVN,2021-04-19,526271
Slovenia,SVN,2021-04-20,532995
Slovenia,SVN,2021-04-21,549831
Slovenia,SVN,2021-04-22,569855
Slovenia,SVN,2021-04-23,587548
Slovenia,SVN,2021-04-24,590494
Slovenia,SVN,2021-04-25,591179
Slovenia,SVN,2021-04-26,591563
Slovenia,SVN,2021-04-27,592031
Slovenia,SVN,2021-04-28,600042
Slovenia,SVN,2021-04-29,619381
Slovenia,SVN,2021-04-30,640564
Slovenia,SVN,2021-05-01,647783
Slovenia,SVN,2021-05-02,651223
Slovenia,SVN,2021-05-03,659219
Slovenia,SVN,2021-05-04,669154
Slovenia,SVN,2021-05-05,687214
Slovenia,SVN,2021-05-06,715053
Slovenia,SVN,2021-05-07,737106
Slovenia,SVN,2021-05-08,747858
Slovenia,SVN,2021-05-09,749645
Slovenia,SVN,2021-05-10,753332
Slovenia,SVN,2021-05-11,763600
Slovenia,SVN,2021-05-12,785919
Slovenia,SVN,2021-05-13,814912
Slovenia,SVN,2021-05-14,840671
Slovenia,SVN,2021-05-15,851801
Slovenia,SVN,2021-05-16,854935
Slovenia,SVN,2021-05-17,863442
Slovenia,SVN,2021-05-18,877164
Slovenia,SVN,2021-05-19,900803
Slovenia,SVN,2021-05-20,930884
Slovenia,SVN,2021-05-21,958309
Slovenia,SVN,2021-05-22,969317
Slovenia,SVN,2021-05-23,972360
Slovenia,SVN,2021-05-24,978875
Slovenia,SVN,2021-05-25,989470
Slovenia,SVN,2021-05-26,1011606
Slovenia,SVN,2021-05-27,1041068
Slovenia,SVN,2021-05-28,1063532
Slovenia,SVN,2021-05-29,1074195
Slovenia,SVN,2021-05-30,1074197
Slovenia,SVN,2021-05-31,1081101
Slovenia,SVN,2021-06-01,1097408
Slovenia,SVN,2021-06-02,1126894
Slovenia,SVN,2021-06-03,1163945
Slovenia,SVN,2021-06-04,1194872
Slovenia,SVN,2021-06-05,1208007
Slovenia,SVN,2021-06-06,1214371
Slovenia,SVN,2021-06-07,1221767
Slovenia,SVN,2021-06-08,1236460
Slovenia,SVN,2021-06-09,1259515
Slovenia,SVN,2021-06-10,1292285
Slovenia,SVN,2021-06-11,1316889
Slovenia,SVN,2021-06-12,1327774
Slovenia,SVN,2021-06-13,1330896
Slovenia,SVN,2021-06-14,1337354
Slovenia,SVN,2021-06-15,1347538
Slovenia,SVN,2021-06-16,1364731
Slovenia,SVN,2021-06-17,1385628
Slovenia,SVN,2021-06-18,1400003
Slovenia,SVN,2021-06-19,1402501
Slovenia,SVN,2021-06-20,1403974
Slovenia,SVN,2021-06-21,1409622
Slovenia,SVN,2021-06-22,1420108
Slovenia,SVN,2021-06-23,1439964
Slovenia,SVN,2021-06-24,1465718
Slovenia,SVN,2021-06-25,1465786
Slovenia,SVN,2021-06-26,1469871
Slovenia,SVN,2021-06-27,1469891
Slovenia,SVN,2021-06-28,1476120
Slovenia,SVN,2021-06-29,1487747
Slovenia,SVN,2021-06-30,1502157
Slovenia,SVN,2021-07-01,1521747
Slovenia,SVN,2021-07-02,1536099
Slovenia,SVN,2021-07-03,1537639
Slovenia,SVN,2021-07-04,1537654
Slovenia,SVN,2021-07-05,1544304
Slovenia,SVN,2021-07-06,1552800
Slovenia,SVN,2021-07-07,1565751
Slovenia,SVN,2021-07-08,1582043
Slovenia,SVN,2021-07-09,1594091
Slovenia,SVN,2021-07-10,1595353
Slovenia,SVN,2021-07-11,1595667
Slovenia,SVN,2021-07-12,1602082
Slovenia,SVN,2021-07-13,1608801
Slovenia,SVN,2021-07-14,1620152
Slovenia,SVN,2021-07-15,1634699
Slovenia,SVN,2021-07-16,1645671
Slovenia,SVN,2021-07-17,1647794
Slovenia,SVN,2021-07-18,1647832
Slovenia,SVN,2021-07-19,1653441
Slovenia,SVN,2021-07-20,1659528
Slovenia,SVN,2021-07-21,1670222
Slovenia,SVN,2021-07-22,1682026
Slovenia,SVN,2021-07-23,1692152
Slovenia,SVN,2021-07-24,1693789
Slovenia,SVN,2021-07-25,1693809
Slovenia,SVN,2021-07-26,1699319
Slovenia,SVN,2021-07-27,1706452
Slovenia,SVN,2021-07-28,1716061
Slovenia,SVN,2021-07-29,1727249
Slovenia,SVN,2021-07-30,1735831
Slovenia,SVN,2021-07-31,1738124
Slovenia,SVN,2021-08-01,1738140
Slovenia,SVN,2021-08-02,1743292
Slovenia,SVN,2021-08-03,1749087
Slovenia,SVN,2021-08-04,1757692
Slovenia,SVN,2021-08-05,1768059
Slovenia,SVN,2021-08-06,1775998
Slovenia,SVN,2021-08-07,1776980
Slovenia,SVN,2021-08-08,1777493
Slovenia,SVN,2021-08-09,1781681
Slovenia,SVN,2021-08-10,1786801
Slovenia,SVN,2021-08-11,1793986
Slovenia,SVN,2021-08-12,1803522
Slovenia,SVN,2021-08-13,1811414
Slovenia,SVN,2021-08-14,1812209
Slovenia,SVN,2021-08-15,1812310
Slovenia,SVN,2021-08-16,1817954
Slovenia,SVN,2021-08-17,1824770
Slovenia,SVN,2021-08-18,1832765
Slovenia,SVN,2021-08-19,1842173
Slovenia,SVN,2021-08-20,1849868
Slovenia,SVN,2021-08-21,1850856
Slovenia,SVN,2021-08-22,1850860
Slovenia,SVN,2021-08-23,1855664
Slovenia,SVN,2021-08-24,1862255
Slovenia,SVN,2021-08-25,1869673
Slovenia,SVN,2021-08-26,1879054
Slovenia,SVN,2021-08-27,1886360
Slovenia,SVN,2021-08-28,1887529
Slovenia,SVN,2021-08-29,1887598
Slovenia,SVN,2021-08-30,1892192
Slovenia,SVN,2021-08-31,1897232
Solomon Islands,SLB,2021-03-23,0
Solomon Islands,SLB,2021-04-13,2622
Solomon Islands,SLB,2021-04-20,3479
Solomon Islands,SLB,2021-06-21,21469
Solomon Islands,SLB,2021-06-29,21742
Solomon Islands,SLB,2021-07-13,25628
Solomon Islands,SLB,2021-07-20,27820
Solomon Islands,SLB,2021-07-27,39363
Solomon Islands,SLB,2021-08-02,40404
Solomon Islands,SLB,2021-08-09,56621
Solomon Islands,SLB,2021-08-16,63320
Somalia,SOM,2021-04-17,117567
Somalia,SOM,2021-05-02,123570
Somalia,SOM,2021-05-16,124471
Somalia,SOM,2021-05-24,125205
Somalia,SOM,2021-05-25,125582
Somalia,SOM,2021-05-27,129461
Somalia,SOM,2021-05-31,134133
Somalia,SOM,2021-06-02,137618
Somalia,SOM,2021-06-08,142018
Somalia,SOM,2021-06-09,143379
Somalia,SOM,2021-06-12,154986
Somalia,SOM,2021-06-14,156548
Somalia,SOM,2021-06-17,158709
Somalia,SOM,2021-06-18,159923
Somalia,SOM,2021-06-20,163978
Somalia,SOM,2021-06-22,178264
Somalia,SOM,2021-06-23,190399
