Entity,Code,Day,new_vaccinations_smoothed_per_million
Cameroon,CMR,2021-08-09,0.0109
Cameroon,CMR,2021-08-10,0.0117
Cameroon,CMR,2021-08-11,0.012100000000000001
Cameroon,CMR,2021-08-12,0.0125
Cameroon,CMR,2021-08-13,0.0129
Cameroon,CMR,2021-08-14,0.013300000000000001
Cameroon,CMR,2021-08-15,0.0137
Cameroon,CMR,2021-08-16,0.014100000000000001
Cameroon,CMR,2021-08-17,0.014400000000000001
Cameroon,CMR,2021-08-18,0.0146
Cameroon,CMR,2021-08-19,0.0149
Cameroon,CMR,2021-08-20,0.0151
Cameroon,CMR,2021-08-21,0.014100000000000001
Cameroon,CMR,2021-08-22,0.0131
Cameroon,CMR,2021-08-23,0.012
Cameroon,CMR,2021-08-24,0.0109
Cameroon,CMR,2021-08-25,0.0097
Cameroon,CMR,2021-08-26,0.0085
Cameroon,CMR,2021-08-27,0.0074
Cameroon,CMR,2021-08-28,0.0067
Cameroon,CMR,2021-08-29,0.006
Cameroon,CMR,2021-08-30,0.0053
Cameroon,CMR,2021-08-31,0.0048000000000000004
Cameroon,CMR,2021-09-01,0.004200000000000001
Cameroon,CMR,2021-09-02,0.0037
Cameroon,CMR,2021-09-03,0.0031000000000000003
Cameroon,CMR,2021-09-04,0.0034000000000000002
Cameroon,CMR,2021-09-05,0.0036000000000000003
Cameroon,CMR,2021-09-06,0.0039000000000000003
Canada,CAN,2020-12-15,0.0019
Canada,CAN,2020-12-16,0.004
Canada,CAN,2020-12-17,0.0063
Canada,CAN,2020-12-18,0.0073
Canada,CAN,2020-12-19,0.006200000000000001
Canada,CAN,2020-12-20,0.0056
Canada,CAN,2020-12-21,0.0078000000000000005
Canada,CAN,2020-12-22,0.0097
Canada,CAN,2020-12-23,0.012
Canada,CAN,2020-12-24,0.0143
Canada,CAN,2020-12-25,0.0128
Canada,CAN,2020-12-26,0.0137
Canada,CAN,2020-12-27,0.0148
Canada,CAN,2020-12-28,0.0145
Canada,CAN,2020-12-29,0.0165
Canada,CAN,2020-12-30,0.0184
Canada,CAN,2020-12-31,0.0196
Canada,CAN,2021-01-01,0.0219
Canada,CAN,2021-01-02,0.022600000000000002
Canada,CAN,2021-01-03,0.023200000000000002
Canada,CAN,2021-01-04,0.029400000000000003
Canada,CAN,2021-01-05,0.0318
Canada,CAN,2021-01-06,0.037200000000000004
Canada,CAN,2021-01-07,0.045700000000000005
Canada,CAN,2021-01-08,0.0589
Canada,CAN,2021-01-09,0.0704
Canada,CAN,2021-01-10,0.0771
Canada,CAN,2021-01-11,0.08310000000000001
Canada,CAN,2021-01-12,0.08750000000000001
Canada,CAN,2021-01-13,0.08850000000000001
Canada,CAN,2021-01-14,0.0901
Canada,CAN,2021-01-15,0.0927
Canada,CAN,2021-01-16,0.0927
Canada,CAN,2021-01-17,0.0942
Canada,CAN,2021-01-18,0.0959
Canada,CAN,2021-01-19,0.0995
Canada,CAN,2021-01-20,0.10400000000000001
Canada,CAN,2021-01-21,0.1048
Canada,CAN,2021-01-22,0.1009
Canada,CAN,2021-01-23,0.09680000000000001
Canada,CAN,2021-01-24,0.0922
Canada,CAN,2021-01-25,0.0845
Canada,CAN,2021-01-26,0.0806
Canada,CAN,2021-01-27,0.0732
Canada,CAN,2021-01-28,0.0665
Canada,CAN,2021-01-29,0.0603
Canada,CAN,2021-01-30,0.0567
Canada,CAN,2021-01-31,0.0528
Canada,CAN,2021-02-01,0.0509
Canada,CAN,2021-02-02,0.0449
Canada,CAN,2021-02-03,0.0413
Canada,CAN,2021-02-04,0.039
Canada,CAN,2021-02-05,0.0397
Canada,CAN,2021-02-06,0.042100000000000005
Canada,CAN,2021-02-07,0.0451
Canada,CAN,2021-02-08,0.0463
Canada,CAN,2021-02-09,0.0512
Canada,CAN,2021-02-10,0.057300000000000004
Canada,CAN,2021-02-11,0.0625
Canada,CAN,2021-02-12,0.06720000000000001
Canada,CAN,2021-02-13,0.0716
Canada,CAN,2021-02-14,0.0734
Canada,CAN,2021-02-15,0.06910000000000001
Canada,CAN,2021-02-16,0.0692
Canada,CAN,2021-02-17,0.06570000000000001
Canada,CAN,2021-02-18,0.0637
Canada,CAN,2021-02-19,0.0685
Canada,CAN,2021-02-20,0.0746
Canada,CAN,2021-02-21,0.0839
Canada,CAN,2021-02-22,0.1033
Canada,CAN,2021-02-23,0.11170000000000001
Canada,CAN,2021-02-24,0.1213
Canada,CAN,2021-02-25,0.1332
Canada,CAN,2021-02-26,0.1405
Canada,CAN,2021-02-27,0.14500000000000002
Canada,CAN,2021-02-28,0.1466
Canada,CAN,2021-03-01,0.1456
Canada,CAN,2021-03-02,0.1545
Canada,CAN,2021-03-03,0.1648
Canada,CAN,2021-03-04,0.1719
Canada,CAN,2021-03-05,0.17880000000000001
Canada,CAN,2021-03-06,0.1836
Canada,CAN,2021-03-07,0.1877
Canada,CAN,2021-03-08,0.198
Canada,CAN,2021-03-09,0.197
Canada,CAN,2021-03-10,0.19870000000000002
Canada,CAN,2021-03-11,0.2064
Canada,CAN,2021-03-12,0.21580000000000002
Canada,CAN,2021-03-13,0.2268
Canada,CAN,2021-03-14,0.24000000000000002
Canada,CAN,2021-03-15,0.25420000000000004
Canada,CAN,2021-03-16,0.2732
Canada,CAN,2021-03-17,0.29600000000000004
Canada,CAN,2021-03-18,0.3179
Canada,CAN,2021-03-19,0.33740000000000003
Canada,CAN,2021-03-20,0.34850000000000003
Canada,CAN,2021-03-21,0.3481
Canada,CAN,2021-03-22,0.3562
Canada,CAN,2021-03-23,0.3572
Canada,CAN,2021-03-24,0.36920000000000003
Canada,CAN,2021-03-25,0.3819
Canada,CAN,2021-03-26,0.4021
Canada,CAN,2021-03-27,0.4146
Canada,CAN,2021-03-28,0.43520000000000003
Canada,CAN,2021-03-29,0.4506
Canada,CAN,2021-03-30,0.4682
Canada,CAN,2021-03-31,0.48650000000000004
Canada,CAN,2021-04-01,0.4927
Canada,CAN,2021-04-02,0.47140000000000004
Canada,CAN,2021-04-03,0.4843
Canada,CAN,2021-04-04,0.4722
Canada,CAN,2021-04-05,0.4706
Canada,CAN,2021-04-06,0.4832
Canada,CAN,2021-04-07,0.4878
Canada,CAN,2021-04-08,0.5088
Canada,CAN,2021-04-09,0.5675
Canada,CAN,2021-04-10,0.5842
Canada,CAN,2021-04-11,0.6094
Canada,CAN,2021-04-12,0.6663
Canada,CAN,2021-04-13,0.6915
Canada,CAN,2021-04-14,0.7163
Canada,CAN,2021-04-15,0.7328
Canada,CAN,2021-04-16,0.7342000000000001
Canada,CAN,2021-04-17,0.7375
Canada,CAN,2021-04-18,0.7447
Canada,CAN,2021-04-19,0.7177
Canada,CAN,2021-04-20,0.7055
Canada,CAN,2021-04-21,0.7127
Canada,CAN,2021-04-22,0.733
Canada,CAN,2021-04-23,0.751
Canada,CAN,2021-04-24,0.763
Canada,CAN,2021-04-25,0.7747
Canada,CAN,2021-04-26,0.7747
Canada,CAN,2021-04-27,0.7817000000000001
Canada,CAN,2021-04-28,0.7611
Canada,CAN,2021-04-29,0.7405
Canada,CAN,2021-04-30,0.7105
Canada,CAN,2021-05-01,0.6902
Canada,CAN,2021-05-02,0.6681
Canada,CAN,2021-05-03,0.6544
Canada,CAN,2021-05-04,0.6454000000000001
Canada,CAN,2021-05-05,0.6536000000000001
Canada,CAN,2021-05-06,0.6728000000000001
Canada,CAN,2021-05-07,0.7149
Canada,CAN,2021-05-08,0.7504000000000001
Canada,CAN,2021-05-09,0.7873
Canada,CAN,2021-05-10,0.8281000000000001
Canada,CAN,2021-05-11,0.8532000000000001
Canada,CAN,2021-05-12,0.8769
Canada,CAN,2021-05-13,0.8906000000000001
Canada,CAN,2021-05-14,0.9041
Canada,CAN,2021-05-15,0.9182
Canada,CAN,2021-05-16,0.9353
Canada,CAN,2021-05-17,0.9561000000000001
Canada,CAN,2021-05-18,0.9498000000000001
Canada,CAN,2021-05-19,0.9531000000000001
Canada,CAN,2021-05-20,0.9546
Canada,CAN,2021-05-21,0.9740000000000001
Canada,CAN,2021-05-22,0.9829
Canada,CAN,2021-05-23,0.9797
Canada,CAN,2021-05-24,0.9666
Canada,CAN,2021-05-25,0.9565
Canada,CAN,2021-05-26,0.9361
Canada,CAN,2021-05-27,0.9403
Canada,CAN,2021-05-28,0.931
Canada,CAN,2021-05-29,0.9153
Canada,CAN,2021-05-30,0.9178000000000001
Canada,CAN,2021-05-31,0.931
Canada,CAN,2021-06-01,0.9500000000000001
Canada,CAN,2021-06-02,0.9693
Canada,CAN,2021-06-03,0.9705
Canada,CAN,2021-06-04,0.9707
Canada,CAN,2021-06-05,0.9815
Canada,CAN,2021-06-06,0.9844
Canada,CAN,2021-06-07,0.9911000000000001
Canada,CAN,2021-06-08,1.0081
Canada,CAN,2021-06-09,1.0266
Canada,CAN,2021-06-10,1.0493000000000001
Canada,CAN,2021-06-11,1.0669
Canada,CAN,2021-06-12,1.0778
Canada,CAN,2021-06-13,1.0988
Canada,CAN,2021-06-14,1.1135000000000002
Canada,CAN,2021-06-15,1.1492
Canada,CAN,2021-06-16,1.1715
Canada,CAN,2021-06-17,1.1842000000000001
Canada,CAN,2021-06-18,1.1922000000000001
Canada,CAN,2021-06-19,1.1978
Canada,CAN,2021-06-20,1.1880000000000002
Canada,CAN,2021-06-21,1.1736
Canada,CAN,2021-06-22,1.1831
Canada,CAN,2021-06-23,1.203
Canada,CAN,2021-06-24,1.2344000000000002
Canada,CAN,2021-06-25,1.23
Canada,CAN,2021-06-26,1.2382
Canada,CAN,2021-06-27,1.2408000000000001
Canada,CAN,2021-06-28,1.3515000000000001
Canada,CAN,2021-06-29,1.3906
Canada,CAN,2021-06-30,1.4258000000000002
Canada,CAN,2021-07-01,1.3698000000000001
Canada,CAN,2021-07-02,1.3971
Canada,CAN,2021-07-03,1.3664
Canada,CAN,2021-07-04,1.3521
Canada,CAN,2021-07-05,1.3141
Canada,CAN,2021-07-06,1.2803
Canada,CAN,2021-07-07,1.241
Canada,CAN,2021-07-08,1.3090000000000002
Canada,CAN,2021-07-09,1.2914
Canada,CAN,2021-07-10,1.2935
Canada,CAN,2021-07-11,1.2799
Canada,CAN,2021-07-12,1.2432
Canada,CAN,2021-07-13,1.2166000000000001
Canada,CAN,2021-07-14,1.1877
Canada,CAN,2021-07-15,1.1186
Canada,CAN,2021-07-16,1.076
Canada,CAN,2021-07-17,1.0521
Canada,CAN,2021-07-18,1.0294
Canada,CAN,2021-07-19,1.0001
Canada,CAN,2021-07-20,0.9707
Canada,CAN,2021-07-21,0.9553
Canada,CAN,2021-07-22,0.9345
Canada,CAN,2021-07-23,0.9058
Canada,CAN,2021-07-24,0.8859
Canada,CAN,2021-07-25,0.8753000000000001
Canada,CAN,2021-07-26,0.8621000000000001
Canada,CAN,2021-07-27,0.8401000000000001
Canada,CAN,2021-07-28,0.7986000000000001
Canada,CAN,2021-07-29,0.7564000000000001
Canada,CAN,2021-07-30,0.7207
Canada,CAN,2021-07-31,0.6914
Canada,CAN,2021-08-01,0.6671
Canada,CAN,2021-08-02,0.5549000000000001
Canada,CAN,2021-08-03,0.5657
Canada,CAN,2021-08-04,0.5256000000000001
Canada,CAN,2021-08-05,0.496
Canada,CAN,2021-08-06,0.4641
Canada,CAN,2021-08-07,0.44730000000000003
Canada,CAN,2021-08-08,0.43410000000000004
Canada,CAN,2021-08-09,0.4721
Canada,CAN,2021-08-10,0.4083
Canada,CAN,2021-08-11,0.397
Canada,CAN,2021-08-12,0.38330000000000003
Canada,CAN,2021-08-13,0.3729
Canada,CAN,2021-08-14,0.36760000000000004
Canada,CAN,2021-08-15,0.3682
Canada,CAN,2021-08-16,0.3598
Canada,CAN,2021-08-17,0.3603
Canada,CAN,2021-08-18,0.35550000000000004
Canada,CAN,2021-08-19,0.3498
Canada,CAN,2021-08-20,0.34240000000000004
Canada,CAN,2021-08-21,0.3383
Canada,CAN,2021-08-22,0.3297
Canada,CAN,2021-08-23,0.3135
Canada,CAN,2021-08-24,0.3062
Canada,CAN,2021-08-25,0.2992
Canada,CAN,2021-08-26,0.2943
Canada,CAN,2021-08-27,0.2904
Canada,CAN,2021-08-28,0.28300000000000003
Canada,CAN,2021-08-29,0.2796
Canada,CAN,2021-08-30,0.28140000000000004
Canada,CAN,2021-08-31,0.2692
Canada,CAN,2021-09-01,0.26780000000000004
Canada,CAN,2021-09-02,0.258
Canada,CAN,2021-09-03,0.2571
Canada,CAN,2021-09-04,0.2584
Canada,CAN,2021-09-05,0.2577
Canada,CAN,2021-09-06,0.22290000000000001
Canada,CAN,2021-09-07,0.23470000000000002
Canada,CAN,2021-09-08,0.2295
Canada,CAN,2021-09-09,0.23070000000000002
Canada,CAN,2021-09-10,0.226
Canada,CAN,2021-09-11,0.2227
Canada,CAN,2021-09-12,0.22080000000000002
Cape Verde,CPV,2021-03-19,0.0648
Cape Verde,CPV,2021-03-20,0.0648
Cape Verde,CPV,2021-03-21,0.0648
Cape Verde,CPV,2021-03-22,0.0648
Cape Verde,CPV,2021-03-23,0.0648
Cape Verde,CPV,2021-03-24,0.0648
Cape Verde,CPV,2021-03-25,0.0655
Cape Verde,CPV,2021-03-26,0.06620000000000001
Cape Verde,CPV,2021-03-27,0.06670000000000001
Cape Verde,CPV,2021-03-28,0.0674
Cape Verde,CPV,2021-03-29,0.0682
Cape Verde,CPV,2021-03-30,0.0689
Cape Verde,CPV,2021-03-31,0.0694
Cape Verde,CPV,2021-04-01,0.0694
Cape Verde,CPV,2021-04-02,0.0694
Cape Verde,CPV,2021-04-03,0.0694
Cape Verde,CPV,2021-04-04,0.0694
Cape Verde,CPV,2021-04-05,0.0694
Cape Verde,CPV,2021-04-06,0.0694
Cape Verde,CPV,2021-04-07,0.0694
Cape Verde,CPV,2021-04-08,0.0694
Cape Verde,CPV,2021-04-09,0.0694
Cape Verde,CPV,2021-04-10,0.0694
Cape Verde,CPV,2021-04-11,0.0694
Cape Verde,CPV,2021-04-12,0.0694
Cape Verde,CPV,2021-04-13,0.0694
Cape Verde,CPV,2021-04-14,0.0694
Cape Verde,CPV,2021-04-15,0.0694
Cape Verde,CPV,2021-04-16,0.0694
Cape Verde,CPV,2021-04-17,0.0694
Cape Verde,CPV,2021-04-18,0.0694
Cape Verde,CPV,2021-04-19,0.0694
Cape Verde,CPV,2021-04-20,0.0694
Cape Verde,CPV,2021-04-21,0.0694
Cape Verde,CPV,2021-04-22,0.0694
Cape Verde,CPV,2021-04-23,0.0694
Cape Verde,CPV,2021-04-24,0.0694
Cape Verde,CPV,2021-04-25,0.0694
Cape Verde,CPV,2021-04-26,0.0694
Cape Verde,CPV,2021-04-27,0.0694
Cape Verde,CPV,2021-04-28,0.0694
Cape Verde,CPV,2021-04-29,0.0694
Cape Verde,CPV,2021-04-30,0.0694
Cape Verde,CPV,2021-05-01,0.0694
Cape Verde,CPV,2021-05-02,0.0694
Cape Verde,CPV,2021-05-03,0.0694
Cape Verde,CPV,2021-05-04,0.0694
Cape Verde,CPV,2021-05-05,0.0694
Cape Verde,CPV,2021-05-06,0.0694
Cape Verde,CPV,2021-05-07,0.0694
Cape Verde,CPV,2021-05-08,0.0694
Cape Verde,CPV,2021-05-09,0.0694
Cape Verde,CPV,2021-05-10,0.0694
Cape Verde,CPV,2021-05-11,0.0694
Cape Verde,CPV,2021-05-12,0.0694
Cape Verde,CPV,2021-05-13,0.0648
Cape Verde,CPV,2021-05-14,0.060000000000000005
Cape Verde,CPV,2021-05-15,0.055200000000000006
Cape Verde,CPV,2021-05-16,0.0504
Cape Verde,CPV,2021-05-17,0.0456
Cape Verde,CPV,2021-05-18,0.0408
Cape Verde,CPV,2021-05-19,0.0436
Cape Verde,CPV,2021-05-20,0.0511
Cape Verde,CPV,2021-05-21,0.058600000000000006
Cape Verde,CPV,2021-05-22,0.055200000000000006
Cape Verde,CPV,2021-05-23,0.052000000000000005
Cape Verde,CPV,2021-05-24,0.048600000000000004
Cape Verde,CPV,2021-05-25,0.045200000000000004
Cape Verde,CPV,2021-05-26,0.034300000000000004
Cape Verde,CPV,2021-05-27,0.0415
Cape Verde,CPV,2021-05-28,0.048400000000000006
Cape Verde,CPV,2021-05-29,0.06620000000000001
Cape Verde,CPV,2021-05-30,0.08420000000000001
Cape Verde,CPV,2021-05-31,0.10200000000000001
Cape Verde,CPV,2021-06-01,0.1199
Cape Verde,CPV,2021-06-02,0.13770000000000002
Cape Verde,CPV,2021-06-03,0.13770000000000002
Cape Verde,CPV,2021-06-04,0.13770000000000002
Cape Verde,CPV,2021-06-05,0.13770000000000002
Cape Verde,CPV,2021-06-06,0.13770000000000002
Cape Verde,CPV,2021-06-07,0.13770000000000002
Cape Verde,CPV,2021-06-08,0.13770000000000002
Cape Verde,CPV,2021-06-09,0.1787
Cape Verde,CPV,2021-06-10,0.2194
Cape Verde,CPV,2021-06-11,0.23620000000000002
Cape Verde,CPV,2021-06-12,0.2531
Cape Verde,CPV,2021-06-13,0.26980000000000004
Cape Verde,CPV,2021-06-14,0.28650000000000003
Cape Verde,CPV,2021-06-15,0.3431
Cape Verde,CPV,2021-06-16,0.3622
Cape Verde,CPV,2021-06-17,0.38120000000000004
Cape Verde,CPV,2021-06-18,0.42450000000000004
Cape Verde,CPV,2021-06-19,0.4677
Cape Verde,CPV,2021-06-20,0.5109
Cape Verde,CPV,2021-06-21,0.5426
Cape Verde,CPV,2021-06-22,0.5344
Cape Verde,CPV,2021-06-23,0.5229
Cape Verde,CPV,2021-06-24,0.5113
Cape Verde,CPV,2021-06-25,0.4834
Cape Verde,CPV,2021-06-26,0.4554
Cape Verde,CPV,2021-06-27,0.42750000000000005
Cape Verde,CPV,2021-06-28,0.41090000000000004
Cape Verde,CPV,2021-06-29,0.4056
Cape Verde,CPV,2021-06-30,0.4001
Cape Verde,CPV,2021-07-01,0.3946
Cape Verde,CPV,2021-07-02,0.40540000000000004
Cape Verde,CPV,2021-07-03,0.4163
Cape Verde,CPV,2021-07-04,0.4273
Cape Verde,CPV,2021-07-05,0.43820000000000003
Cape Verde,CPV,2021-07-06,0.4511
Cape Verde,CPV,2021-07-07,0.4641
Cape Verde,CPV,2021-07-08,0.4771
Cape Verde,CPV,2021-07-09,0.49010000000000004
Cape Verde,CPV,2021-07-10,0.5031
Cape Verde,CPV,2021-07-11,0.5161
Cape Verde,CPV,2021-07-12,0.5291
Cape Verde,CPV,2021-07-13,0.5670000000000001
Cape Verde,CPV,2021-07-14,0.5254
Cape Verde,CPV,2021-07-15,0.4837
Cape Verde,CPV,2021-07-16,0.44210000000000005
Cape Verde,CPV,2021-07-17,0.4006
Cape Verde,CPV,2021-07-18,0.35900000000000004
Cape Verde,CPV,2021-07-19,0.3173
Cape Verde,CPV,2021-07-20,0.3054
Cape Verde,CPV,2021-07-21,0.3728
Cape Verde,CPV,2021-07-22,0.4405
Cape Verde,CPV,2021-07-23,0.5079
Cape Verde,CPV,2021-07-24,0.5754
Cape Verde,CPV,2021-07-25,0.6241
Cape Verde,CPV,2021-07-26,0.6729
Cape Verde,CPV,2021-07-27,0.6483
Cape Verde,CPV,2021-07-28,0.6236
Cape Verde,CPV,2021-07-29,0.5989
Cape Verde,CPV,2021-07-30,0.5743
Cape Verde,CPV,2021-07-31,0.5496
Cape Verde,CPV,2021-08-01,0.5437000000000001
Cape Verde,CPV,2021-08-02,0.5378000000000001
Cape Verde,CPV,2021-08-03,0.5378000000000001
Cape Verde,CPV,2021-08-04,0.5506
Cape Verde,CPV,2021-08-05,0.5634
Cape Verde,CPV,2021-08-06,0.5763
Cape Verde,CPV,2021-08-07,0.5891000000000001
Cape Verde,CPV,2021-08-08,0.6019
Cape Verde,CPV,2021-08-09,0.6149
Cape Verde,CPV,2021-08-10,0.6549
Cape Verde,CPV,2021-08-11,0.6821
Cape Verde,CPV,2021-08-12,0.7094
Cape Verde,CPV,2021-08-13,0.7368
Cape Verde,CPV,2021-08-14,0.764
Cape Verde,CPV,2021-08-15,0.7912
Cape Verde,CPV,2021-08-16,0.8185
Cape Verde,CPV,2021-08-17,0.8617
Cape Verde,CPV,2021-08-18,0.9048
Cape Verde,CPV,2021-08-19,0.9480000000000001
Cape Verde,CPV,2021-08-20,0.9911000000000001
Cape Verde,CPV,2021-08-21,1.0488
Cape Verde,CPV,2021-08-22,1.1062
Cape Verde,CPV,2021-08-23,1.1637
Cape Verde,CPV,2021-08-24,1.1781000000000001
Cape Verde,CPV,2021-08-25,1.1926
Cape Verde,CPV,2021-08-26,1.0856000000000001
Cape Verde,CPV,2021-08-27,0.9785
Cape Verde,CPV,2021-08-28,0.8571000000000001
Cape Verde,CPV,2021-08-29,0.7357
Cape Verde,CPV,2021-08-30,0.6143000000000001
Cape Verde,CPV,2021-08-31,0.49300000000000005
Cayman Islands,CYM,2020-12-27,0.41350000000000003
Cayman Islands,CYM,2020-12-28,0.41350000000000003
Cayman Islands,CYM,2020-12-29,0.41350000000000003
Cayman Islands,CYM,2020-12-30,0.41350000000000003
Cayman Islands,CYM,2020-12-31,0.41350000000000003
Cayman Islands,CYM,2021-01-01,0.41350000000000003
Cayman Islands,CYM,2021-01-02,0.41350000000000003
Cayman Islands,CYM,2021-01-03,0.41350000000000003
Cayman Islands,CYM,2021-01-04,0.41350000000000003
Cayman Islands,CYM,2021-01-05,0.41350000000000003
Cayman Islands,CYM,2021-01-06,0.41350000000000003
Cayman Islands,CYM,2021-01-07,0.41350000000000003
Cayman Islands,CYM,2021-01-08,0.41350000000000003
Cayman Islands,CYM,2021-01-09,0.41350000000000003
Cayman Islands,CYM,2021-01-10,0.41350000000000003
Cayman Islands,CYM,2021-01-11,0.41350000000000003
Cayman Islands,CYM,2021-01-12,0.41350000000000003
Cayman Islands,CYM,2021-01-13,0.41350000000000003
Cayman Islands,CYM,2021-01-14,0.41350000000000003
Cayman Islands,CYM,2021-01-15,0.41350000000000003
Cayman Islands,CYM,2021-01-16,0.41350000000000003
Cayman Islands,CYM,2021-01-17,0.41350000000000003
Cayman Islands,CYM,2021-01-18,0.41350000000000003
Cayman Islands,CYM,2021-01-19,0.41350000000000003
Cayman Islands,CYM,2021-01-20,0.41350000000000003
Cayman Islands,CYM,2021-01-21,0.41350000000000003
Cayman Islands,CYM,2021-01-22,0.41350000000000003
Cayman Islands,CYM,2021-01-23,0.41350000000000003
Cayman Islands,CYM,2021-01-24,0.41350000000000003
Cayman Islands,CYM,2021-01-25,0.41350000000000003
Cayman Islands,CYM,2021-01-26,0.41350000000000003
Cayman Islands,CYM,2021-01-27,0.41350000000000003
Cayman Islands,CYM,2021-01-28,0.41350000000000003
Cayman Islands,CYM,2021-01-29,0.41350000000000003
Cayman Islands,CYM,2021-01-30,0.41350000000000003
Cayman Islands,CYM,2021-01-31,0.41350000000000003
Cayman Islands,CYM,2021-02-01,0.41350000000000003
Cayman Islands,CYM,2021-02-02,0.41350000000000003
Cayman Islands,CYM,2021-02-03,0.41350000000000003
Cayman Islands,CYM,2021-02-04,0.41350000000000003
Cayman Islands,CYM,2021-02-05,0.4662
Cayman Islands,CYM,2021-02-06,0.5188
Cayman Islands,CYM,2021-02-07,0.5714
Cayman Islands,CYM,2021-02-08,0.6241
Cayman Islands,CYM,2021-02-09,0.6767000000000001
Cayman Islands,CYM,2021-02-10,0.7203
Cayman Islands,CYM,2021-02-11,0.8181
Cayman Islands,CYM,2021-02-12,0.8632000000000001
Cayman Islands,CYM,2021-02-13,0.8015
Cayman Islands,CYM,2021-02-14,0.7399
Cayman Islands,CYM,2021-02-15,0.6797000000000001
Cayman Islands,CYM,2021-02-16,0.6181
Cayman Islands,CYM,2021-02-17,0.5669000000000001
Cayman Islands,CYM,2021-02-18,0.4707
Cayman Islands,CYM,2021-02-19,0.3744
Cayman Islands,CYM,2021-02-20,0.5113
Cayman Islands,CYM,2021-02-21,0.5880000000000001
Cayman Islands,CYM,2021-02-22,0.6647000000000001
Cayman Islands,CYM,2021-02-23,0.7414000000000001
Cayman Islands,CYM,2021-02-24,0.8045
Cayman Islands,CYM,2021-02-25,0.8812000000000001
Cayman Islands,CYM,2021-02-26,0.9248000000000001
Cayman Islands,CYM,2021-02-27,0.8406
Cayman Islands,CYM,2021-02-28,0.8181
Cayman Islands,CYM,2021-03-01,0.794
Cayman Islands,CYM,2021-03-02,0.7699
Cayman Islands,CYM,2021-03-03,0.7609
Cayman Islands,CYM,2021-03-04,0.8993
Cayman Islands,CYM,2021-03-05,1.0722
Cayman Islands,CYM,2021-03-06,1.1339000000000001
Cayman Islands,CYM,2021-03-07,1.1955
Cayman Islands,CYM,2021-03-08,1.2572
Cayman Islands,CYM,2021-03-09,1.3188
Cayman Islands,CYM,2021-03-10,1.3805
Cayman Islands,CYM,2021-03-11,1.2707000000000002
Cayman Islands,CYM,2021-03-12,1.1594
Cayman Islands,CYM,2021-03-13,1.2091
Cayman Islands,CYM,2021-03-14,1.2587000000000002
Cayman Islands,CYM,2021-03-15,1.3083
Cayman Islands,CYM,2021-03-16,1.3579
Cayman Islands,CYM,2021-03-17,1.4406
Cayman Islands,CYM,2021-03-18,1.5249000000000001
Cayman Islands,CYM,2021-03-19,1.5399
Cayman Islands,CYM,2021-03-20,1.4677
Cayman Islands,CYM,2021-03-21,1.397
Cayman Islands,CYM,2021-03-22,1.3264
Cayman Islands,CYM,2021-03-23,1.3113000000000001
Cayman Islands,CYM,2021-03-24,1.2632
Cayman Islands,CYM,2021-03-25,1.2361
Cayman Islands,CYM,2021-03-26,1.2467000000000001
Cayman Islands,CYM,2021-03-27,1.2933000000000001
Cayman Islands,CYM,2021-03-28,1.3384
Cayman Islands,CYM,2021-03-29,1.385
Cayman Islands,CYM,2021-03-30,1.3955
Cayman Islands,CYM,2021-03-31,1.4046
Cayman Islands,CYM,2021-04-01,1.4391
Cayman Islands,CYM,2021-04-02,1.3474000000000002
Cayman Islands,CYM,2021-04-03,1.2542
Cayman Islands,CYM,2021-04-04,1.1609
Cayman Islands,CYM,2021-04-05,1.0677
Cayman Islands,CYM,2021-04-06,0.9534
Cayman Islands,CYM,2021-04-07,0.8406
Cayman Islands,CYM,2021-04-08,0.9218000000000001
Cayman Islands,CYM,2021-04-09,1.0737
Cayman Islands,CYM,2021-04-10,1.1519000000000001
Cayman Islands,CYM,2021-04-11,1.2301
Cayman Islands,CYM,2021-04-12,1.3083
Cayman Islands,CYM,2021-04-13,1.3865
Cayman Islands,CYM,2021-04-14,1.4136
Cayman Islands,CYM,2021-04-15,1.2
Cayman Islands,CYM,2021-04-16,1.0527
Cayman Islands,CYM,2021-04-17,0.997
Cayman Islands,CYM,2021-04-18,0.9429000000000001
Cayman Islands,CYM,2021-04-19,0.8872
Cayman Islands,CYM,2021-04-20,0.8331000000000001
Cayman Islands,CYM,2021-04-21,0.7985
Cayman Islands,CYM,2021-04-22,0.7203
Cayman Islands,CYM,2021-04-23,0.6632
Cayman Islands,CYM,2021-04-24,0.5895
Cayman Islands,CYM,2021-04-25,0.5143
Cayman Islands,CYM,2021-04-26,0.44060000000000005
Cayman Islands,CYM,2021-04-27,0.3654
Cayman Islands,CYM,2021-04-28,0.32030000000000003
Cayman Islands,CYM,2021-04-29,0.32030000000000003
Cayman Islands,CYM,2021-04-30,0.32030000000000003
Cayman Islands,CYM,2021-05-01,0.44210000000000005
Cayman Islands,CYM,2021-05-02,0.5624
Cayman Islands,CYM,2021-05-03,0.6827000000000001
Cayman Islands,CYM,2021-05-04,0.8045
Cayman Islands,CYM,2021-05-05,0.9248000000000001
Cayman Islands,CYM,2021-05-06,0.9008
Cayman Islands,CYM,2021-05-07,0.8767
Cayman Islands,CYM,2021-05-08,0.8346
Cayman Islands,CYM,2021-05-09,0.7925000000000001
Cayman Islands,CYM,2021-05-10,0.7504000000000001
Cayman Islands,CYM,2021-05-11,0.7083
